41.4025345,2.2130728,-43
41.4025917,2.2131896,-68
41.4026718,2.2130833,-73
41.4024582,2.2128773,-85
41.4023590,2.2129884,-73
41.4022408,2.2128475,-85
41.4021759,2.2127252,-94
